netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UW.RAD3,-122.362602,47.633865,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.869842,4.0,10.0,0.04301749,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD3,-122.362602,47.633865,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,0.911623,2.0,14.0,0.00552318,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD3,-122.362602,47.633865,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.070,269.279,0.2,0.758589,1.0,14.0,0.00334592,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD4,-122.354973,47.638039,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,5.039190,4.0,13.0,0.06411103,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD4,-122.354973,47.638039,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,2.469312,2.0,11.0,0.00608884,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD4,-122.354973,47.638039,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,0.698802,1.0,13.0,0.00164490,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD5,-122.356667,47.635693,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,4.447391,4.0,11.0,0.09475978,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD5,-122.356667,47.635693,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.110,85.680,0.2,1.573770,2.0,11.0,0.00849417,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.RAD5,-122.356667,47.635693,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,1.161743,1.0,12.0,0.00255092,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.STOR,-121.988800,47.188099,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,8.277803,4.0,10.0,0.03753468,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.STOR,-121.988800,47.188099,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.360,26.180,0.2,1.675213,2.0,6.0,0.01158019,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.STOR,-121.988800,47.188099,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.290,64.998,0.2,0.589693,1.0,3.0,0.00762142,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.TUCA,-118.145500,46.513901,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.703479,4.0,12.0,0.01357856,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.TUCA,-118.145500,46.513901,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,3.206940,2.0,9.0,0.01526682,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.TUCA,-118.145500,46.513901,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,2.241635,1.0,14.0,0.00321535,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.UMAT,-118.959503,45.290401,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.290,16.250,0.2,5.970685,4.0,8.0,0.02113590,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.UMAT,-118.959503,45.290401,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,3.717640,2.0,6.0,0.05887809,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.UMAT,-118.959503,45.290401,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.770,24.480,0.2,1.984995,1.0,3.0,0.02599944,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.WOLL,-118.920998,47.057301,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.169251,4.0,11.0,0.02133010,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.WOLL,-118.920998,47.057301,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.060,157.080,0.2,1.595241,2.0,10.0,0.02216347,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
UW.WOLL,-118.920998,47.057301,2017-01-01T00:00:00+0000 - 2018-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,1.811650,1.0,9.0,0.01395108,10.0,/home/kffeng/DATA_PNW/pnw_2017/STACK_acfs_HH_2017/
