netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
CI.CGO,-117.802948,36.550400,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.177164,3.0,6.0,0.00940730,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CGO,-117.802948,36.550400,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.370,50.945,0.2,2.055867,1.0,9.0,0.00258894,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHI,-119.222443,34.181561,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,1.519080,6.0,15.0,0.00809597,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHI,-119.222443,34.181561,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.300,31.416,0.2,2.148258,3.0,9.0,0.00397027,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHI,-119.222443,34.181561,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.180,104.720,0.2,1.476003,1.0,9.0,0.00379342,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHK,-118.971184,34.067135,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.090,52.360,0.2,0.637982,6.0,15.0,0.00277887,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHK,-118.971184,34.067135,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.260,36.249,0.2,1.336050,3.0,12.0,0.00192281,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHK,-118.971184,34.067135,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.040,18.125,0.2,4.230614,1.0,6.0,0.00056299,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHL,-117.683685,33.910843,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.150957,6.0,16.0,0.01345940,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHL,-117.683685,33.910843,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.150,62.832,0.2,1.097966,3.0,31.0,0.00010483,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHL,-117.683685,33.910843,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.190,99.208,0.2,1.577753,1.0,21.0,0.00035171,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHR,-119.392693,34.729019,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.239630,6.0,12.0,0.02329749,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHR,-119.392693,34.729019,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.370,25.472,0.2,1.876003,3.0,10.0,0.00174010,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CHR,-119.392693,34.729019,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.650,28.999,0.2,0.413379,1.0,4.0,0.00106908,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CIA,-118.415024,33.401897,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,0.979255,6.0,23.0,0.00623463,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CIA,-118.415024,33.401897,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,0.361773,3.0,8.0,0.00161173,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CIA,-118.415024,33.401897,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,2.710,6.956,0.2,1.135802,1.0,2.0,0.00072639,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CJM,-117.424477,34.271172,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,4.977800,6.0,24.0,0.00144547,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CJM,-117.424477,34.271172,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.300,31.416,0.2,4.439557,3.0,17.0,0.00069160,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CJM,-117.424477,34.271172,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.370,50.945,0.2,0.904231,1.0,13.0,0.00013892,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CJV2,-118.144501,34.529781,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,0.902568,6.0,17.0,0.00183557,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CJV2,-118.144501,34.529781,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.180,52.360,0.2,0.456302,3.0,22.0,0.00009541,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CJV2,-118.144501,34.529781,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.260,72.498,0.2,6.088726,1.0,28.0,0.00009178,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CKP,-114.890404,33.555069,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,6.139896,6.0,10.0,0.03335029,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CKP,-114.890404,33.555069,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,0.463821,3.0,24.0,0.00030116,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CKP,-114.890404,33.555069,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.050,376.991,0.2,0.240988,1.0,10.0,0.00206804,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CLO,-119.008911,34.220379,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,2.920206,6.0,23.0,0.01080172,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CLO,-119.008911,34.220379,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.639135,3.0,25.0,0.00359737,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CLO,-119.008911,34.220379,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.310,60.805,0.2,0.783750,1.0,18.0,0.00007397,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CLT,-117.316872,34.092838,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,0.324880,6.0,17.0,0.00357169,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
CI.CLT,-117.316872,34.092838,2020-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,4.434188,3.0,30.0,0.00006009,10.0,/home/kffeng/DATA_CaSC/scedc_data_2020-2022/STACK_acfs_CI/
